channel,freq_hz,n_day,n_night,t_stat,p_value,power
55,57.0,17,14,0.9658184138537651,0.3483228487059188,0.1351681343290347
55,59.0,17,14,0.9650628287346646,0.34867763618528047,0.1350440217798033
6,17.0,17,14,0.9588954609352053,0.34880583514176,0.13750547882589823
14,22.0,17,14,0.9576156106179736,0.3488909361079945,0.13814495698871915
52,12.0,17,14,0.9535392738921202,0.3492279628427787,0.1410414089823859
45,50.0,17,14,0.9511979355302552,0.349365103158248,0.14723856676939778
23,59.0,17,14,0.9521456439717376,0.3497227048054261,0.14139296409692612
23,35.0,17,14,0.9512790867305547,0.34980944652131296,0.1425500547539197
9,6.0,17,14,-0.9696945456869166,0.3498906739374621,0.17943540748667497
45,51.0,17,14,0.9500037372289066,0.3499614003822308,0.1470084647511433
55,56.0,17,14,0.9622596875540269,0.3500559952665099,0.13452243525679106
6,16.0,17,14,0.9559090337969995,0.3501120971233992,0.13720185472830843
6,28.0,17,14,0.94958704386076,0.35018005942434083,0.14750538694991677
55,38.0,17,14,0.961572650011375,0.3502033112621783,0.1345944612735432
47,72.0,17,14,0.9484820179195123,0.3507243914100784,0.14619347426007334
18,78.0,17,14,-0.9544059521363902,0.3510054200494259,0.16211369017194235
19,42.0,17,14,0.9549983850046887,0.3510415870877158,0.13630907927870026
26,73.0,17,14,0.9486025166399266,0.35104772491619374,0.15104544731011313
55,60.0,17,14,0.9599824887621787,0.35114645226459507,0.13413302816319847
55,47.0,17,14,0.9596518044352402,0.35126313224953265,0.13411999310905692
57,52.0,17,14,0.9471875073191673,0.35157772058052195,0.14951322909618792
25,79.0,17,14,0.9502970569391086,0.3516031952959995,0.15711765335476865
41,64.0,17,14,-0.951777376340241,0.35163914984559563,0.159725015577563
23,25.0,17,14,0.9498390290897087,0.3516922584389054,0.13871416872412762
14,23.0,17,14,0.9520935588081341,0.35194611371186235,0.13657048462228005
3,55.0,17,14,0.9481403447777683,0.3521592899410483,0.1393100878111214
55,55.0,17,14,0.9574968138314753,0.3523803490606393,0.13366694347724745
24,6.0,17,14,-0.9643808090108108,0.3524465059430105,0.1779808685792621
38,54.0,17,14,0.9431891222688452,0.35339326378758795,0.14634860161927496
45,49.0,17,14,0.943035598321731,0.3534536382423734,0.1455452550808756
34,73.0,17,14,0.9451550804313886,0.35356355570327824,0.13896741668084245
46,69.0,17,14,0.9428823422267267,0.35376610157521093,0.14218505235831444
32,2.0,17,14,-0.9607643877282745,0.35397686868665257,0.17658840238465487
45,52.0,17,14,0.9416426882800986,0.35415488107974313,0.14531086657505252
43,27.0,17,14,0.9413584409648283,0.35437687128548967,0.14318725668718368
55,48.0,17,14,0.9532381696503447,0.3544143124561293,0.1329607258023094
55,54.0,17,14,0.9527418159771748,0.35470806118377385,0.13282091735426074
16,4.0,17,14,0.9404790179631402,0.3547664882515844,0.14599354372136017
14,17.0,17,14,0.9461053130702831,0.3547898286406067,0.13566426620985278
55,61.0,17,14,0.9524377540824192,0.35484103369412234,0.13278362659941487
13,69.0,17,14,0.9402045537651567,0.3549165852762126,0.14616535827470195
9,7.0,17,14,-0.9591000091515762,0.3549991729316361,0.17654274752132287
18,30.0,17,14,-0.9454462817126498,0.3551015294171964,0.1590685277157647
58,30.0,17,14,0.9393746708800396,0.35548642061122016,0.1417981175280765
14,28.0,17,14,0.9468416111868758,0.3557855113756263,0.13385187796215767
55,49.0,17,14,0.9489143880672292,0.35655193683054487,0.13218155318913102
55,53.0,17,14,0.9489189260958802,0.3565837544243564,0.1321474987810986
7,69.0,17,14,0.9373334211479148,0.35667579166661845,0.14838680946090435
23,14.0,17,14,0.9373803498071467,0.3569094480508561,0.13926571420844383
55,22.0,17,14,0.9466803847830423,0.3569176539242347,0.13257121844350306
43,29.0,17,14,0.9360381648311666,0.357121347343598,0.1415294136146115
25,14.0,17,14,0.945300074392735,0.3572073828946327,0.13277269183901547
41,34.0,17,14,-0.9391562810392972,0.35723919586296016,0.15475344620921969
47,73.0,17,14,0.9355097185662894,0.357256057136901,0.14338311583601385
17,15.0,17,14,0.9426170107924385,0.3574412347804723,0.13367159589454933
55,7.0,17,14,0.9361018837789127,0.35755321332575174,0.1390238966639495
55,52.0,17,14,0.9465242279777542,0.35775819642795825,0.13173121951078354
55,50.0,17,14,0.9464730385737534,0.35776624342478536,0.13173977777321674
14,21.0,17,14,0.9390023228605794,0.3579797814038699,0.1349516491052974
38,8.0,17,14,0.9338603111329287,0.3581239696227575,0.14482646360937138
55,51.0,17,14,0.9457042074577309,0.3581551167854451,0.13159490939335827
51,7.0,17,14,0.9374538567262897,0.35822428876869894,0.13565745492067824
27,42.0,17,14,0.9345918675663855,0.3587146455470337,0.1373948722445381
55,62.0,17,14,0.9434628691965359,0.3592746460626134,0.13118935460547096
7,0.0,17,14,-0.949287503998636,0.35936773713157655,0.17313028429731858
24,7.0,17,14,-0.9484366301917423,0.36019323574103357,0.17366321395305315
26,30.0,17,14,0.9297096547716542,0.3602965545613942,0.14482522620340538
13,21.0,17,14,0.9361039132717188,0.3604567596726561,0.13282545407329763
30,17.0,17,14,-0.9358372463751093,0.3605290056809606,0.1583413636401574
45,53.0,17,14,0.9290150914799615,0.36055136360633155,0.14276388625855652
27,13.0,17,14,0.9316945329949072,0.3608420918512284,0.13518262451648105
55,37.0,17,14,0.9390595158165989,0.3612686811484056,0.1306125035469561
37,78.0,17,14,0.9268052501459295,0.3616780189819513,0.14187832342716455
45,48.0,17,14,0.9251384979192899,0.36252937326941315,0.14189190743050642
62,33.0,17,14,0.925855170795744,0.36253327604458185,0.13801231677849585
39,7.0,17,14,0.928903618789821,0.36262384315271956,0.15302984103346687
6,25.0,17,14,0.9248468875593819,0.3627964030361347,0.13945158959253942
47,74.0,17,14,0.9242181384153789,0.3630076716949614,0.14095625692005448
26,15.0,17,14,0.9290121454049926,0.3630519025949994,0.13304902127259297
46,70.0,17,14,0.9243687409686178,0.36313626611739624,0.13861864270130772
9,8.0,17,14,-0.9421480666321795,0.36327957950542544,0.17197752143777034
57,49.0,17,14,0.9237697362917293,0.3632797850352053,0.14296333948747716
18,77.0,17,14,-0.9296491240615622,0.3633687940605438,0.15619608630308668
27,41.0,17,14,0.9250971058260045,0.3636375992656322,0.13529960627132162
25,37.0,17,14,0.9231852836376646,0.36366195060035567,0.13898716713511472
55,63.0,17,14,0.9339715014947876,0.36400646256313285,0.12951908040583443
38,55.0,17,14,0.9221508386096865,0.36405891383954314,0.1412308484309199
23,60.0,17,14,0.9231369504626991,0.3642795798548031,0.13602648650857402
52,8.0,17,14,0.9215780669459992,0.3643608341427528,0.1404099938462149
33,17.0,17,14,0.9253168722151545,0.3643912723915598,0.1333501239651117
34,74.0,17,14,0.9227697771686332,0.36491382827657515,0.13462416180696715
56,14.0,17,14,0.9240091890112307,0.36516958084239304,0.1328920870953708
62,14.0,17,14,0.9236451439862449,0.36573451443650795,0.132141475396334
20,0.0,17,14,-0.9370340617860784,0.36577980351649597,0.17057262730752384
43,28.0,17,14,0.9188571233622681,0.3658356355633534,0.1385828712101206
19,36.0,17,14,0.9261198921024666,0.3660323966424258,0.1303058127501864
41,0.0,17,14,-0.935624138846182,0.36607213368431457,0.16945396006258465
44,7.0,17,14,0.9222003059476924,0.36633904341575696,0.15236270872303223
59,53.0,17,14,0.9194577407342726,0.36656445701350837,0.14809878654027844
2,16.0,17,14,0.9207489376933857,0.36671132809350704,0.13252751087110104
14,24.0,17,14,0.9216778914398619,0.36757784460168297,0.13047085086876078
47,75.0,17,14,0.9146840393492195,0.3679121867025402,0.13892314333864367
46,28.0,17,14,-0.9185867673448577,0.36795209817077323,0.15089120763779576
45,54.0,17,14,0.9145444538607783,0.3679746924876126,0.1398769551312613
51,42.0,17,14,0.9208337328821038,0.3681540401284151,0.13011346761895057
32,3.0,17,14,-0.931247564686338,0.3683716975129582,0.16853311751740485
51,41.0,17,14,0.9205098039687724,0.36839027785455547,0.1299572002138107
20,1.0,17,14,-0.9315466024237349,0.3685081351206666,0.16913228524365972
55,64.0,17,14,0.9244659333828322,0.36878747540252066,0.12786481542918915
56,59.0,17,14,0.912386522916847,0.3691060888921295,0.1382952660462394
44,29.0,17,14,0.9120163461278056,0.3692800969765322,0.1389542077211768
2,21.0,17,14,0.9145804272413383,0.36934255518938797,0.13252882996675536
41,63.0,17,14,-0.9150181411282908,0.3701285199171801,0.1510372372720577
51,43.0,17,14,0.9168138437556921,0.37015316731957215,0.12947081568619243
19,43.0,17,14,0.9162840394950099,0.37025124896230077,0.129622399822996
3,15.0,17,14,0.9121856990756528,0.37046504621154486,0.13235363002072206
38,33.0,17,14,0.9106119816561135,0.3706800514116151,0.13379528618045272
48,35.0,17,14,0.9103204629895487,0.37068031286520553,0.14366073279435995
3,31.0,17,14,0.9118239371058854,0.37091947225430877,0.13166441254361436
14,20.0,17,14,0.9131592415944453,0.371106079466474,0.1302298032536202
54,19.0,17,14,0.9120331819935169,0.371238588578236,0.13082876794514953
21,66.0,17,14,0.9103879047147517,0.3712401326583109,0.14614098005653375
46,43.0,17,14,0.9096420682906017,0.3713336980260128,0.13311042401500375
51,40.0,17,14,0.9144899921397418,0.3715500847750055,0.12877417762412818
52,10.0,17,14,0.9079948507097427,0.3715688819122599,0.13546391606671185
20,2.0,17,14,-0.9252127955231505,0.37167354311091094,0.16747842258104947
44,14.0,17,14,0.909111944516515,0.3717055320078644,0.13271590963690102
35,4.0,17,14,0.9114450149925413,0.3719913468618897,0.12991582801684853
48,69.0,17,14,0.9060942109823079,0.3725184304524801,0.14057941341895497
27,43.0,17,14,0.9071295622184741,0.3726058366384115,0.13273519077673532
58,1.0,17,14,0.9130489754352928,0.3727642944074129,0.12790564483156466
47,76.0,17,14,0.9050464186080517,0.3729134699992821,0.13691868498453102
13,70.0,17,14,0.9049385292150709,0.3729958020003541,0.13897757066074823
20,27.0,17,14,0.9047412982269262,0.37305847028028394,0.13745250607972948
55,65.0,17,14,0.915056285617068,0.37355996857995233,0.1262472163171271
51,44.0,17,14,0.9100424109543619,0.37359299196488294,0.1283186276089466
24,8.0,17,14,-0.9209623783842589,0.3738121305845933,0.1663820604717824
52,11.0,17,14,0.9040518471074735,0.37385904199873055,0.13343817832633872
57,12.0,17,14,0.9117843898303262,0.3739327145639355,0.12706336910121993
49,0.0,17,14,-0.9204528379218695,0.37401882206113235,0.16616061953003802
55,36.0,17,14,0.9133841050599836,0.37418390262827683,0.12618907409559132
19,0.0,17,14,-0.919666344442695,0.3743559366870185,0.16585108385051545
50,31.0,17,14,-0.903336771121017,0.37446621181384343,0.1429259268849301
3,56.0,17,14,0.9032828219088048,0.3748498323747371,0.13129941805466366
34,0.0,17,14,-0.9174632736373888,0.3750876464800029,0.16459815422680174
38,56.0,17,14,0.9006992235128797,0.37517548877297124,0.13626669726920587
47,41.0,17,14,0.9014757207248015,0.3752126677926454,0.14146713893888338
13,13.0,17,14,0.9007503342393092,0.37525599769066253,0.13473246372290573
20,3.0,17,14,-0.9178597463934767,0.3753698871554083,0.16556952341771725
14,18.0,17,14,0.9053120752616157,0.37539227510938056,0.12843564553511894
45,55.0,17,14,0.899742932083026,0.3756705573123549,0.13695900822863172
6,27.0,17,14,0.8994981765139931,0.37579681689380107,0.13675784529637483
22,31.0,17,14,-0.9015944283209257,0.3758942526470028,0.14455422710719673
45,47.0,17,14,0.8990053697359367,0.37605494510565973,0.13666905023088918
34,14.0,17,14,0.902337871763668,0.3761077600466455,0.12936304418715228
18,76.0,17,14,-0.9044967408606351,0.37624665264955626,0.1504002818867387
46,71.0,17,14,0.8988489905642222,0.37633140921494534,0.13374797825586107
49,33.0,17,14,0.8982298063387271,0.37661294391123146,0.13887759970450098
26,74.0,17,14,0.8987145830093034,0.37667704139836167,0.14100169913205376
9,9.0,17,14,-0.9146173560146532,0.37700653607386747,0.1647304488117847
51,45.0,17,14,0.9017971070859544,0.37783282868678236,0.12689719611054354
51,39.0,17,14,0.9021921271212202,0.37797324757261397,0.12650097937473986
56,28.0,17,14,0.8959132857119638,0.3782354270653385,0.13141063311709122
55,66.0,17,14,0.9056708192402367,0.37835881957640105,0.12465420738262027
29,7.0,17,14,0.9009437962976383,0.3787111367451368,0.12616625456692232
41,14.0,17,14,0.8957889376214301,0.37874186782022357,0.12998066083517876
14,19.0,17,14,0.8975843954126261,0.37927105722594934,0.12728488047369355
6,26.0,17,14,0.8923474868717083,0.3795630235856805,0.13452014744174226
47,77.0,17,14,0.8922231352725282,0.37963359435333355,0.1343632193257941
20,4.0,17,14,-0.9089422134058465,0.3798837198511499,0.16327057334666878
58,13.0,17,14,0.8940562384431915,0.3799127295550224,0.12899404821413207
34,75.0,17,14,0.8935684848023046,0.3800634590860218,0.12916365938816873
13,10.0,17,14,0.8922060483697344,0.3801100931827742,0.13973838812978637
57,53.0,17,14,0.8910536559882395,0.3805994957083566,0.1388778189770876
7,70.0,17,14,0.8899981395757169,0.3811191906454182,0.13844823076951157
46,22.0,17,14,-0.8896269882496977,0.38150970474348134,0.13940426634248088
14,27.0,17,14,0.8955366927384917,0.38167818675394605,0.1250339014421834
49,1.0,17,14,-0.9042118481385668,0.3822642686513167,0.1620094686908954
7,1.0,17,14,-0.9034947131944265,0.38229900368709613,0.16123905264802355
9,19.0,17,14,0.8874780838491113,0.3823890075655023,0.13114277725330392
51,46.0,17,14,0.8928315880433154,0.38248923085953046,0.12535358838079508
13,22.0,17,14,0.8922377620875386,0.382622119125937,0.12550004057605152
62,15.0,17,14,0.8914961587428154,0.3827832123055308,0.12570309110418054
41,35.0,17,14,-0.8892684170100201,0.3828338482978516,0.14343279669320416
4,12.0,17,14,0.8894485815011819,0.3828470593418264,0.12706015795384334
45,56.0,17,14,0.8855415589516739,0.3831518278038447,0.13419260911984107
55,67.0,17,14,0.8962694254289367,0.38320497474839554,0.1230783621877307
34,9.0,17,14,0.8852151531028902,0.3833448245074115,0.13473517815000513
35,23.0,17,14,0.889186356679961,0.38334900943445405,0.12634182980476807
5,15.0,17,14,0.8888476209559252,0.3835927618100041,0.1261685464329543
7,31.0,17,14,0.8842811925368607,0.383841864279283,0.13458445671418398
62,5.0,17,14,0.884414125926291,0.3841897967672695,0.12971220337489994
27,71.0,17,14,-0.8887541910106149,0.38440764225958357,0.14673675788233104
23,61.0,17,14,0.8832037705936169,0.3849936769752109,0.1288639492709599
34,33.0,17,14,0.883765068090691,0.3851723101666107,0.12754352236978134
19,1.0,17,14,-0.8981625803946381,0.3852845349514008,0.16033807043633366
14,25.0,17,14,0.8879016870305793,0.38530914536884553,0.12418504739215003
3,14.0,17,14,0.881512671669274,0.38562777424092,0.1296369725411671
20,5.0,17,14,-0.8973378452470305,0.38580924535371874,0.16030706212270718
59,13.0,17,14,-0.8952419052083146,0.3858164416575548,0.15787965341086
27,40.0,17,14,0.881664328167076,0.3862468939567233,0.12726695725881787
34,1.0,17,14,-0.8945348460848289,0.38678952211037343,0.15878805271535332
38,57.0,17,14,0.878322534890384,0.38701587026383066,0.1314487275109105
54,14.0,17,14,0.8782855188706203,0.3872780107449534,0.12938768139244353
27,14.0,17,14,0.8813160610221114,0.3873155216985461,0.12529417807422222
51,47.0,17,14,0.8835606380346702,0.38734629376468943,0.12377162330245381
41,1.0,17,14,-0.8932129654316118,0.38750709740019407,0.15852028606568463
51,38.0,17,14,0.8839598085664061,0.3875768945967142,0.12326050401049828
55,68.0,17,14,0.8869453055923074,0.3880512647634029,0.12153380046097752
21,67.0,17,14,0.8784795354754388,0.38808148733470293,0.13969407719250987
3,57.0,17,14,0.8774552854388398,0.3883429530536404,0.12689644916134055
56,60.0,17,14,0.8756843004604076,0.3883990750386561,0.1316969755089695
55,35.0,17,14,0.885766552543557,0.38842821831479535,0.12157065935439326
41,62.0,17,14,-0.8796494897193053,0.3884911189640281,0.14294352877385025
0,30.0,17,14,0.8756735579544972,0.38858297703217093,0.12944277106825913
28,7.0,17,14,0.881287811933947,0.38903638371490723,0.1466532239738194
47,78.0,17,14,0.87352390087302,0.38956915417081817,0.13078875106376578
42,38.0,17,14,0.8734870917431533,0.3896151565438577,0.13030738713419213
45,57.0,17,14,0.8727680066571961,0.3899622209818825,0.1317331488119563
2,17.0,17,14,0.8762087843263558,0.38997610613411016,0.12449584505481708
13,71.0,17,14,0.8725912079850173,0.3900942357453836,0.13258851500788288
29,26.0,17,14,0.87362470988484,0.3903237263959779,0.12639274351538712
57,48.0,17,14,0.8720492252003822,0.39040282118964453,0.1327359923825875
35,17.0,17,14,0.8751461655837326,0.3908059605408931,0.12384200470637771
51,9.0,17,14,0.874053249493059,0.3908489865304624,0.12465269670999274
18,75.0,17,14,-0.8758272413573895,0.39129621209645815,0.1440138562013826
13,37.0,17,14,0.8694363336792821,0.39174854293262307,0.13060007597191392
46,72.0,17,14,0.8693147416349282,0.391995122605165,0.12824084156839988
14,26.0,17,14,0.8754798175929485,0.39205044221587404,0.12183661402281591
51,48.0,17,14,0.874364817177095,0.39220099466684777,0.1222238480193444
58,0.0,17,14,0.8754371492310451,0.3924978210693726,0.12131594038906078
38,13.0,17,14,0.870515179188649,0.39254156077076163,0.12445019030389802
49,2.0,17,14,-0.884272083766699,0.39255029246751194,0.1570077791486199
55,69.0,17,14,0.8778955337300587,0.3927943433877422,0.1200508185086274
0,52.0,17,14,0.8670979327986033,0.3930375239535725,0.1313726551313922
45,46.0,17,14,0.866983168094556,0.39306921033582987,0.13044639072518993
19,35.0,17,14,0.8729453375132383,0.393546745818811,0.1212255577128192
36,4.0,17,14,0.8660419570069928,0.39361207552331823,0.13125899317911807
59,26.0,17,14,0.8675092758532698,0.39365821762211073,0.12514066571631413
20,6.0,17,14,-0.8810650474105493,0.3942189999789656,0.15620905245806047
19,44.0,17,14,0.8692917413695779,0.39456142587154064,0.12184585125953758
23,0.0,17,14,-0.8793542686977455,0.39459997052703644,0.15489993279761738
23,34.0,17,14,0.8643684986094263,0.3948181860695683,0.1264584161518959
3,58.0,17,14,0.8645241131262845,0.3951952942394594,0.1248110174158685
45,58.0,17,14,0.862225440136025,0.3956410032073092,0.12972562876391305
4,7.0,17,14,0.8606942571729179,0.3966022109892686,0.13133478077108204
51,49.0,17,14,0.8657070597943277,0.396801306382611,0.12079133402833582
48,14.0,17,14,0.8644786318688022,0.3972622435556711,0.12085705981929068
55,70.0,17,14,0.8693210543386066,0.39732494290950726,0.11865956374221821
50,0.0,17,14,-0.8747680005053944,0.3973331766977478,0.15434743276731172
62,16.0,17,14,0.8643229365292057,0.39738813613860413,0.12077170999836491
26,75.0,17,14,0.8594506461985928,0.39769986680171987,0.13353968034412447
17,16.0,17,14,0.8643039575657431,0.39772693024276184,0.12032638187063761
18,0.0,17,14,-0.8733380615086438,0.39800168148647586,0.15385589743818712
18,27.0,17,14,-0.8594259487472091,0.3983749966308522,0.13597440219290627
2,20.0,17,14,0.8591846524314912,0.39868932112039557,0.12236973507952448
55,23.0,17,14,0.8657401271877991,0.39872077650709625,0.11857065902479219
21,68.0,17,14,0.8585913430777538,0.3987936449946802,0.13569774836398435
34,76.0,17,14,0.8584537300633163,0.39880618108933297,0.12286855449837422
13,7.0,17,14,0.8596075021974283,0.3988497919276799,0.13769309514518002
24,9.0,17,14,-0.8720808983257159,0.39888416918935743,0.1539279477901595
30,18.0,17,14,-0.8600035980028821,0.39895662677565347,0.138624600708259
25,15.0,17,14,0.8640593398429061,0.3991134889483182,0.11881506483302254
1,0.0,17,14,-0.8709910483888789,0.3992743305929848,0.15334825511694794
19,2.0,17,14,-0.87009883675782,0.399868548768315,0.15334302158569776
33,29.0,17,14,0.8545475435492247,0.39988963886219164,0.12966786949208658
45,59.0,17,14,0.8543602846572426,0.39991165751139046,0.12824449386897716
51,37.0,17,14,0.8608528548976646,0.39993558295235765,0.11930530430871736
3,59.0,17,14,0.8551643960313181,0.400183381013657,0.1233916057629006
38,58.0,17,14,0.8538620196456539,0.4002227069314497,0.12661666017085985
9,10.0,17,14,-0.8694344307088245,0.4002834828405598,0.15329128531832795
51,50.0,17,14,0.8580018639489361,0.4009150925379201,0.11954254016602343
13,12.0,17,14,0.8523808954158144,0.4010045103009684,0.1282992790881991
55,71.0,17,14,0.8613673441878787,0.4015595064235673,0.11738095712856716
52,0.0,17,14,-0.8659224127769884,0.40181003580583385,0.1518786982512106
52,25.0,17,14,0.8585923984157573,0.4018637030797044,0.11811748231408097
32,4.0,17,14,-0.8651613697541366,0.4021137052531153,0.1515253111055152
7,71.0,17,14,0.849912536022459,0.4026449509314667,0.13044396024909807
57,4.0,17,14,0.8519836702036954,0.4026673577994816,0.12098340412092999
45,60.0,17,14,0.84892901847531,0.4028778242874269,0.12723570949320903
61,0.0,17,14,-0.8635772225427144,0.4031257734760688,0.15143788000676744
47,79.0,17,14,0.8481453341552779,0.4033151505909879,0.12612319374851463
55,34.0,17,14,0.8572442519843049,0.4035226473132989,0.11695188143575044
27,15.0,17,14,0.8507839582756185,0.4040432221932979,0.11948125305660058
56,15.0,17,14,0.8501871229696772,0.4043392970435127,0.11942720392559163
51,51.0,17,14,0.8514395169390276,0.40442767812539593,0.11850575313628259
18,31.0,17,14,-0.8499513853362358,0.40464365680861125,0.1371079918653238
24,22.0,17,14,0.8469324594413074,0.40500277302103316,0.12105318023406388
45,61.0,17,14,0.8450383771907668,0.40501129902793354,0.12652573910833734
15,14.0,17,14,0.8472970563976698,0.405113338800984,0.12041050733102715
48,79.0,17,14,0.8447974681951953,0.4052034468599901,0.12760573416368207
55,72.0,17,14,0.8541883205194721,0.40540768202496036,0.11623705983273853
34,2.0,17,14,-0.8588811405741134,0.40544689941174217,0.15001355498880029
2,18.0,17,14,0.8473093091030002,0.4054618842647172,0.11971177368150444
49,3.0,17,14,-0.8596426552041899,0.40550429453382963,0.1509784608984048
33,4.0,17,14,-0.858013103043023,0.4056206354814905,0.1493137532862458
55,79.0,17,14,0.8537404739169189,0.40567941599304214,0.11613762887431853
25,24.0,17,14,-0.8439994290924857,0.40575705057692957,0.12362106797173032
21,69.0,17,14,0.8455972746375778,0.40586547191715183,0.13305069495468608
13,72.0,17,14,0.8433881085236913,0.40595190108344426,0.12699249420060077
41,61.0,17,14,-0.8468281169325845,0.40601545234735603,0.1356302264564587
27,44.0,17,14,0.8434459929777376,0.4063992507139119,0.12195640590188576
47,24.0,17,14,-0.8464891501179338,0.40655975231857366,0.13645421338971614
45,62.0,17,14,0.8415835520264483,0.4069117966875363,0.1259004971420566
20,7.0,17,14,-0.8568860897131986,0.40693380428035586,0.1502512391652884
51,52.0,17,14,0.8459915130950513,0.40734459779677645,0.11767107972733686
38,0.0,17,14,-0.8549309267017348,0.40757606412505754,0.14910789571794952
56,61.0,17,14,0.8402897333932,0.40762232034428714,0.12552130470509387
13,11.0,17,14,0.8404830983992366,0.40774560471300303,0.12818286372554788
3,16.0,17,14,0.8435921812987328,0.40776829154708305,0.11860500306944687
3,60.0,17,14,0.8410094481793476,0.40783058722600585,0.12121663881873353
46,73.0,17,14,0.8401021052838225,0.4078980172841645,0.12295107707317998
41,54.0,17,14,-0.8429652360371226,0.40799255056282824,0.1344810150841782
55,78.0,17,14,0.849106753913489,0.4081697742414738,0.11541187718360991
41,53.0,17,14,-0.8426852423333108,0.40827511729614996,0.13475851242518838
55,73.0,17,14,0.8480957751398832,0.40869270514073786,0.11527398229381643
57,13.0,17,14,0.8458413412705263,0.4087325612084661,0.11608396807994673
45,63.0,17,14,0.8378023883626577,0.4089979585802407,0.1252073022055312
18,74.0,17,14,-0.8419013764610788,0.40959794659317406,0.136723002363145
51,53.0,17,14,0.8416062072611038,0.40968878425830835,0.11702231316651876
2,19.0,17,14,0.8392205587367267,0.4097377495669563,0.11864661678485777
34,15.0,17,14,0.8391554810010379,0.41025112029466715,0.11778450760579524
55,77.0,17,14,0.8447611954659358,0.41051335789196586,0.11473598773615018
62,17.0,17,14,0.8400837932680217,0.4105201538939852,0.11677704012654393
52,41.0,17,14,0.8399204209302266,0.4106937739720392,0.11663743817200417
36,16.0,17,14,0.8386009705304759,0.4107366649160177,0.1174022989598636
35,3.0,17,14,0.8384419850779518,0.41083999758863976,0.11735114336018607
55,74.0,17,14,0.8436380486673984,0.4111080388088797,0.11457325268105799
45,64.0,17,14,0.8335707620830299,0.41134009605169797,0.12441372012843864
51,54.0,17,14,0.8383797511091545,0.411406576483508,0.11656486450687342
23,62.0,17,14,0.8338937198745303,0.41164188046540395,0.12038756254711619
26,29.0,17,14,0.8330153869281034,0.41173568618391765,0.12570704262948648
40,9.0,17,14,0.8331535718630779,0.4118446496811604,0.12707982349479943
51,59.0,17,14,0.8370630002935184,0.4119769456359538,0.11656279821618773
51,58.0,17,14,0.8369867145701131,0.4120465526309658,0.11651135477110446
55,76.0,17,14,0.8419113634634791,0.41205326160112987,0.11429637677390583
55,75.0,17,14,0.8414541154357715,0.4122968873628996,0.1142294415363102
51,55.0,17,14,0.8364940129000302,0.41239870059361017,0.11631803021252718
51,57.0,17,14,0.836359754332528,0.4124137664330487,0.11637768999652073
51,60.0,17,14,0.8361044647996045,0.4124649610640495,0.11646197719224022
51,56.0,17,14,0.8359515073454491,0.4126633953943175,0.11627633655723729
45,45.0,17,14,0.8310624806823008,0.4127290760818094,0.1237058207785855
41,55.0,17,14,-0.8337941585736385,0.4128942608961478,0.13223146276865536
33,18.0,17,14,0.8332169245493957,0.41302390467537353,0.11768976890395684
26,76.0,17,14,0.8316185432174203,0.41306343986547267,0.12851445786958796
21,70.0,17,14,0.8324419328841979,0.41310107926349227,0.1304006683760457
41,36.0,17,14,-0.8322752390323542,0.4135204391014512,0.13133820095916607
51,61.0,17,14,0.8340439120134675,0.4135464743499502,0.11620244683625428
41,52.0,17,14,-0.8332608748473866,0.4135529046124845,0.13306301871779116
25,36.0,17,14,0.8295702754171009,0.4136790421554707,0.12144230791435745
45,65.0,17,14,0.8291869485546195,0.4137748550636837,0.12357375146103504
51,36.0,17,14,0.8343613190678351,0.41438421560001293,0.11494491722195223
46,29.0,17,14,-0.8317415621406905,0.4144353657884412,0.13285953165059552
27,16.0,17,14,0.8317505936463268,0.4147391355587796,0.11593486485599594
4,13.0,17,14,0.8309004850748076,0.41491729692891544,0.1162393751487917
51,62.0,17,14,0.8311232109232941,0.41509251674218306,0.11582303624456085
38,59.0,17,14,0.8253269271848176,0.41596488522029784,0.12146156593285815
45,66.0,17,14,0.8247176044919943,0.4162662580223283,0.12271103942955248
7,2.0,17,14,-0.8384765445462669,0.4165176156910887,0.14537208822193706
60,5.0,17,14,0.828354928334677,0.41674304225967806,0.13319513178596937
51,63.0,17,14,0.8276398209702585,0.4169463362566951,0.11536707675873444
17,30.0,17,14,0.8239771868411971,0.41701411045697456,0.12569111225108756
52,42.0,17,14,0.8281463638623683,0.41701516302380925,0.1149530639397028
11,0.0,17,14,-0.8371011112176673,0.41733504236630836,0.14516936306429826
25,9.0,17,14,0.8225601111597158,0.4176926055762874,0.1195563842677008
12,37.0,17,14,0.8222756175676719,0.4177255035848151,0.12035124979969085
37,0.0,17,14,-0.8344641692207531,0.41828480523929523,0.14375593219033958
13,23.0,17,14,0.825049777056127,0.41833933984689275,0.11501409958095939
25,23.0,17,14,-0.8212118560056415,0.41855411437707113,0.11880004333713565
41,2.0,17,14,-0.8341922016954639,0.4186995292934643,0.14413607108455473
55,33.0,17,14,0.8286545992791711,0.41904286738925833,0.11247567329662156
19,3.0,17,14,-0.8342155706750947,0.4190450159879867,0.1447312056994942
51,64.0,17,14,0.8236908907011402,0.4190626650889161,0.11484279418275155
50,32.0,17,14,-0.8204637650854024,0.419156275472675,0.12586442161634304
45,67.0,17,14,0.8193509253437704,0.4192706238576538,0.12170014600997453
10,0.0,17,14,-0.8323593214485694,0.4194759834024303,0.14334482830589332
34,77.0,17,14,0.8197890485304951,0.4201095024053362,0.11625953769149099
