channel,band,n_day,n_night,t_stat,p_value,effect_g,power,mean_day,mean_night,q_value,significant_fdr
18,beta,17,14,0.6371565849375161,0.5306265628623017,0.21601434072974424,0.08919588591339767,0.13870833283066691,0.11126525735530357,0.8281356142478539,False
18,gamma,17,14,-0.06102740099355476,0.9517592224925668,-0.021332803825406005,0.05037459425206173,0.03686082136464522,0.03720374610466841,0.9855584198477346,False
19,delta,17,14,-0.8728353115851417,0.3984289937306391,-0.3211175282963872,0.1381928714533886,0.27300901412821027,0.6433512316834695,0.8281356142478539,False
19,theta,17,14,-0.7084888805955786,0.49084159585388853,-0.26044299633053497,0.1074101958004292,0.19292761653117577,0.3133608499064942,0.8281356142478539,False
19,alpha,17,14,0.030387309106182966,0.9760756334630484,0.010964676088678925,0.050098942805845925,0.19012139092261324,0.18817687928380197,0.9918187888414847,False
19,beta,17,14,0.4868460065684618,0.6305916226447624,0.16637641625337132,0.0730739657825221,0.17952608561520714,0.15749546148213087,0.8749562550485162,False
19,gamma,17,14,0.8552899800570484,0.4027943503696437,0.2882714745941731,0.12067590717285136,0.08776477546907878,0.05987758150248984,0.8281356142478539,False
20,delta,17,14,-0.9257152309005666,0.37142143871722777,-0.34071706683958164,0.14960642335093452,0.39419070915032034,1.8121324768974822,0.8281356142478539,False
20,theta,17,14,-0.8915584322432607,0.38878080150836336,-0.32812821010773535,0.14219301053117436,0.26594697233139025,0.9095000154208002,0.8281356142478539,False
20,alpha,17,14,-0.7073021020810824,0.49135011663770256,-0.2597682791787716,0.10710642099448295,0.20585136536116921,0.3395773878247227,0.8281356142478539,False
20,beta,17,14,0.2782459846464107,0.7827982989247817,0.09678953753895746,0.05774473820462216,0.14983958064059094,0.14109664101451427,0.93757210707721,False
20,gamma,17,14,2.3950223774509274,0.02418317814423099,0.8200174790944899,0.5934968294525871,0.10922793929883325,0.06793017915711888,0.7733781459740232,False
